
山东移动内网,#genre#
吉林卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221225960/index.m3u8
四川卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221225956/index.m3u8
天津卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221226483/index.m3u8
宁夏卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221225866/index.m3u8
安徽卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221225974/index.m3u8
山西卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221225954/index.m3u8
广东卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221225966/index.m3u8
广西卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221226037/index.m3u8
新疆卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221226073/index.m3u8
江苏卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221225923/index.m3u8
江西卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221225939/index.m3u8
河南卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221226041/index.m3u8
浙江卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221225926/index.m3u8
海南卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221225872/index.m3u8
深圳卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221226043/index.m3u8
湖南卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221225824/index.m3u8
甘肃卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221225994/index.m3u8
西藏卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221225857/index.m3u8
贵州卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221226025/index.m3u8
重庆卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221225952/index.m3u8
陕西卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221226035/index.m3u8
青海卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221225958/index.m3u8
黑龙江卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221225968/index.m3u8
内蒙古卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221226033/index.m3u8
新疆兵团卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221226352/index.m3u8
陕西农林卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221226388/index.m3u8
陕西农林卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221226501/index.m3u8
厦门卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221226505/index.m3u8
东南卫视,http://39.134.144.6:8089/PLTV/88888888/224/3221225964/index.m3u8






济南新闻综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226215/index.m3u8
济南教育,http://39.134.144.6:8089/PLTV/88888888/224/3221225987/index.m3u8
济南商务,http://39.134.144.6:8089/PLTV/88888888/224/3221225862/index.m3u8
济南娱乐,http://39.134.144.6:8089/PLTV/88888888/224/3221225992/index.m3u8
济南少儿,http://39.134.144.6:8089/PLTV/88888888/224/3221225979/index.m3u8
济南影视,http://39.134.144.6:8089/PLTV/88888888/224/3221226067/index.m3u8
济南生活,http://39.134.144.6:8089/PLTV/88888888/224/3221225906/index.m3u8
济南科教,http://39.134.144.6:8089/PLTV/88888888/224/3221225995/index.m3u8
济南都市,http://39.134.144.6:8089/PLTV/88888888/224/3221226029/index.m3u8
济南鲁中,http://39.134.144.6:8089/PLTV/88888888/224/3221225910/index.m3u8
东平新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221225864/index.m3u8
东阿综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226378/index.m3u8
兖州新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226140/index.m3u8
兰陵综合,http://39.134.144.6:8089/PLTV/88888888/224/3221225938/index.m3u8
单县综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226264/index.m3u8
商河综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226266/index.m3u8
嘉祥新闻综合,http://39.134.144.6:8089/PLTV/88888888/224/3221225814/index.m3u8
夏津公共,http://39.134.144.6:8089/PLTV/88888888/224/3221226255/index.m3u8
夏津综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226182/index.m3u8
宁津新闻综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226443/index.m3u8
巨野新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226134/index.m3u8
平原新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226174/index.m3u8
广饶新闻综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226046/index.m3u8
微山综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226250/index.m3u8
德州新闻综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226065/index.m3u8
德州经济生活,http://39.134.144.6:8089/PLTV/88888888/224/3221226069/index.m3u8
新泰乡村,http://39.134.144.6:8089/PLTV/88888888/224/3221226180/index.m3u8
新泰新闻综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226011/index.m3u8
无棣综合,http://39.134.144.6:8089/PLTV/88888888/224/3221225830/index.m3u8
梁山新闻综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226321/index.m3u8
梁山综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226321/index.m3u8
武城新闻综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226225/index.m3u8
武城综艺影视,http://39.134.144.6:8089/PLTV/88888888/224/3221226154/index.m3u8
泰安公共,http://39.134.144.6:8089/PLTV/88888888/224/3221225990/index.m3u8
泰安综合,http://39.134.144.6:8089/PLTV/88888888/224/3221225720/index.m3u8
济宁综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226333/index.m3u8
济宁综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226333/index.m3u8
济阳综合,http://39.134.144.6:8089/PLTV/88888888/224/3221225936/index.m3u8
淄博公共,http://39.134.144.6:8089/PLTV/88888888/224/3221226014/index.m3u8
淄博新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221225986/index.m3u8
禹城综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226156/index.m3u8
禹城综艺,http://39.134.144.6:8089/PLTV/88888888/224/3221226158/index.m3u8
章丘综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226297/index.m3u8
肥城综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226091/index.m3u8
茌平综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226138/index.m3u8
邹城新闻综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226034/index.m3u8
邹平新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226152/index.m3u8
郓城新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226099/index.m3u8
金乡新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226010/index.m3u8
陵城新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226477/index.m3u8
齐河新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226217/index.m3u8
济宁教育,http://39.134.144.6:8089/PLTV/88888888/224/3221226063/index.m3u8
东明新闻综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226178/index.m3u8
东营公共,http://39.134.144.6:8089/PLTV/88888888/224/3221225908/index.m3u8
东营新闻综合,http://39.134.144.6:8089/PLTV/88888888/224/3221225935/index.m3u8
临沂综合,http://39.134.144.6:8089/PLTV/88888888/224/3221225984/index.m3u8
临沂公共,http://39.134.144.6:8089/PLTV/88888888/224/3221225982/index.m3u8
临沂农科,http://39.134.144.6:8089/PLTV/88888888/224/3221225914/index.m3u8
冠县综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226095/index.m3u8
宁阳综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226244/index.m3u8
宁阳公共,http://39.134.144.6:8089/PLTV/88888888/224/3221226315/index.m3u8
定陶综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226176/index.m3u8
平阴综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226197/index.m3u8
新矿新闻综合,http://39.134.144.6:8089/PLTV/88888888/224/3221225875/index.m3u8
曲阜新闻综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226209/index.m3u8
枣庄教育,http://39.134.144.6:8089/PLTV/88888888/224/3221226030/index.m3u8
枣庄新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226089/index.m3u8
桓台综合,http://39.134.144.6:8089/PLTV/88888888/224/3221225993/index.m3u8
沂源新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221225916/index.m3u8
沾化综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226012/index.m3u8
泗水新闻综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226341/index.m3u8
济宁公共,http://39.134.144.6:8089/PLTV/88888888/224/3221226331/index.m3u8
济宁公共,http://39.134.144.6:8089/PLTV/88888888/224/3221226331/index.m3u8
兰陵公共,http://39.134.144.6:8089/PLTV/88888888/224/3221226384/index.m3u8
淄博生活,http://39.134.144.6:8089/PLTV/88888888/224/3221225985/index.m3u8
淄博科教,http://39.134.144.6:8089/PLTV/88888888/224/3221225983/index.m3u8
淄博都市,http://39.134.144.6:8089/PLTV/88888888/224/3221226061/index.m3u8
滕州综,http://39.134.144.6:8089/PLTV/88888888/224/3221225850/index.m3u8
滨州公共,http://39.134.144.6:8089/PLTV/88888888/224/3221225975/index.m3u8
滨州新闻综合,http://39.134.144.6:8089/PLTV/88888888/224/3221225978/index.m3u8
聊城公共,http://39.134.144.6:8089/PLTV/88888888/224/3221225977/index.m3u8
聊城综合,http://39.134.144.6:8089/PLTV/88888888/224/3221225930/index.m3u8
莒南综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226376/index.m3u8
菏泽新闻综合,http://39.134.144.6:8089/PLTV/88888888/224/3221225980/index.m3u8
菏泽经济生活,http://39.134.144.6:8089/PLTV/88888888/224/3221225860/index.m3u8
蒙阴综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226142/index.m3u8
鄄城综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226316/index.m3u8
长清新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221225865/index.m3u8
阳信新闻综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226085/index.m3u8
高青综合,http://39.134.144.6:8089/PLTV/88888888/224/3221225905/index.m3u8



上海哈哈炫动,http://39.134.144.6:8089/PLTV/88888888/224/3221225972/index.m3u8
北京卡酷少儿,http://39.134.144.6:8089/PLTV/88888888/224/3221225880/index.m3u8
湖南金鹰卡通,http://39.134.144.6:8089/PLTV/88888888/224/3221225947/index.m3u8
江苏优漫卡通,http://39.134.144.6:8089/PLTV/88888888/224/3221225970/index.m3u8
广东嘉佳卡通,http://39.134.144.6:8089/PLTV/88888888/224/3221226503/index.m3u8
河南文物宝库,http://39.134.144.6:8089/PLTV/88888888/224/3221226358/index.m3u8
河南梨园频道,http://39.134.144.6:8089/PLTV/88888888/224/3221226354/index.m3u8
河南武术世界,http://39.134.144.6:8089/PLTV/88888888/224/3221226356/index.m3u8
上海纪实人文,http://39.134.144.6:8089/PLTV/88888888/224/3221226499/index.m3u8
湖南金鹰纪实,http://39.134.144.6:8089/PLTV/88888888/224/3221226386/index.m3u8
湖南快乐垂钓,http://39.134.144.6:8089/PLTV/88888888/224/3221226350/index.m3u8
湖南茶频道,http://39.134.144.6:8089/PLTV/88888888/224/3221226469/index.m3u8






CCTV1,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000311/index.m3u8
CCTV2,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000317/index.m3u8
CCTV3,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000359/index.m3u8
CCTV4 亚洲,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000320/index.m3u8
CCTV4 欧洲,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000350/index.m3u8
CCTV4 美洲,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000351/index.m3u8
CCTV5,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000360/index.m3u8
CCTV5+,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000316/index.m3u8
CCTV6,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000361/index.m3u8
CCTV7,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000318/index.m3u8
CCTV8,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000362/index.m3u8
CCTV9,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000319/index.m3u8
CCTV10,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000321/index.m3u8
CCTV11,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000344/index.m3u8
CCTV12,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000322/index.m3u8
CCTV13,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000345/index.m3u8
CCTV14,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000323/index.m3u8
CCTV15,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000346/index.m3u8
CCTV17,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000303/index.m3u8
CETV 1,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000076/index.m3u8



山东齐鲁,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000313/index.m3u8
山东体育,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000315/index.m3u8
山东新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000314/index.m3u8
山东农科,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000339/index.m3u8
山东少儿,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000340/index.m3u8
山东文旅,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000337/index.m3u8
山东生活,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000336/index.m3u8
山东综艺,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000338/index.m3u8
山东教育卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000331/index.m3u8
海洋频道,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000662/index.m3u8
中国交通,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000073/index.m3u8



东南卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000310/index.m3u8
东方卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000309/index.m3u8
云南卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000367/index.m3u8
北京卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000302/index.m3u8
吉林卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000363/index.m3u8
四川卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000348/index.m3u8
天津卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000327/index.m3u8
安徽卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000328/index.m3u8
山东卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000301/index.m3u8
山东卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001099/index.m3u8
广东卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000307/index.m3u8
广西卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000368/index.m3u8
江苏卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000304/index.m3u8
江西卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000335/index.m3u8
河北卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000330/index.m3u8
河南卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000358/index.m3u8
浙江卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000305/index.m3u8
海南卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000347/index.m3u8
深圳卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000308/index.m3u8
湖北卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000325/index.m3u8
湖南卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000324/index.m3u8
甘肃卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000349/index.m3u8
贵州卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000329/index.m3u8
辽宁卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000326/index.m3u8
重庆卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000341/index.m3u8
青海卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000366/index.m3u8
黑龙江卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000306/index.m3u8


东方卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000022/index.m3u8
云南卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000039/index.m3u8
内蒙古卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000040/index.m3u8
北京卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000019/index.m3u8
吉林卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000036/index.m3u8
四川卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000033/index.m3u8
天津卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000021/index.m3u8
宁夏卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000043/index.m3u8
安徽卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000020/index.m3u8
山东卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000051/index.m3u8
山西卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000032/index.m3u8
广东卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000025/index.m3u8
广西卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000038/index.m3u8
新疆卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000044/index.m3u8
江苏卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000018/index.m3u8
江西卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000035/index.m3u8
河南卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000037/index.m3u8
浙江卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000016/index.m3u8
海南卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000030/index.m3u8
深圳卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000024/index.m3u8
湖南卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000017/index.m3u8
甘肃卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000046/index.m3u8
西藏卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000045/index.m3u8
贵州卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000041/index.m3u8
重庆卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000023/index.m3u8
陕西卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000029/index.m3u8
青海卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000042/index.m3u8
黑龙江卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000027/index.m3u8
新疆兵团卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000071/index.m3u8
陕西农林卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000072/index.m3u8
海南三沙卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000078/index.m3u8
厦门卫视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000075/index.m3u8

济南新闻综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000312/index.m3u8
济南教育,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000069/index.m3u8
东平新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001001/index.m3u8
东阿综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001093/index.m3u8
临清综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001103/index.m3u8
兖州新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001051/index.m3u8
兰陵公共,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001095/index.m3u8
兰陵综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001032/index.m3u8
单县综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001079/index.m3u8
博兴综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001102/index.m3u8
商河综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001008/index.m3u8
嘉祥新闻综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001016/index.m3u8
夏津公共,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001070/index.m3u8
夏津综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001069/index.m3u8
宁津新闻综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001003/index.m3u8
定陶综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001063/index.m3u8
巨野新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001046/index.m3u8
平原综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001064/index.m3u8
广饶综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001043/index.m3u8
微山综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001078/index.m3u8
德州新闻综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000206/index.m3u8
德州经济生活,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000207/index.m3u8
